Date_Param,Bali,Banten,Bengkulu,DI Yogyakarta,DKI Jakarta,Gorontalo,Jambi,Jawa Barat,Jawa Tengah,Jawa Timur,Kalimantan Barat,Kalimantan Selatan,Kalimantan Tengah,Kalimantan Timur,Kepulauan Bangka Belitung,Kepulauan Riau,Lampung,Maluku,Maluku Utara,Nusa Tenggara Barat,Nusa Tenggara Timur,Papua,Papua Barat,Riau,Sulawesi Barat,Sulawesi Selatan,Sulawesi Tengah,Sulawesi Tenggara,Sulawesi Utara,Sumatera Barat,Sumatera Selatan,Sumatera Utara
2022-01-01,147600.0,168750.0,138100.0,159750.0,213850.0,150000.0,139950.0,157300.0,162650.0,149250.0,214950.0,224900.0,165950.0,212950.0,147500.0,139750.0,175400.0,139450.0,151700.0,169950.0,144900.0,129750.0,153000.0,149500.0,122500.0,155100.0,172600.0,149900.0,140100.0,132900.0,162200.0,145950.0
2022-01-02,147600.0,168750.0,138100.0,159750.0,213850.0,150000.0,139950.0,157300.0,162650.0,149250.0,214950.0,224900.0,165950.0,212950.0,147500.0,139750.0,175400.0,139450.0,151700.0,169950.0,144900.0,129750.0,153000.0,149500.0,122500.0,155100.0,172600.0,149900.0,140100.0,132900.0,162200.0,145950.0
2022-01-03,149350.0,168750.0,138100.0,159750.0,213850.0,150000.0,139950.0,157300.0,162650.0,149250.0,214950.0,224900.0,165950.0,212950.0,147500.0,139750.0,175400.0,139450.0,151700.0,169950.0,144900.0,129750.0,153000.0,149500.0,122500.0,155100.0,172600.0,149900.0,140100.0,132900.0,162200.0,145950.0
2022-01-04,146900.0,168750.0,133850.0,159750.0,213850.0,150000.0,139950.0,157300.0,162650.0,149250.0,214950.0,224900.0,165950.0,212950.0,147500.0,139750.0,175400.0,159000.0,151700.0,169950.0,144900.0,129750.0,153000.0,149500.0,122500.0,155100.0,172600.0,149900.0,140100.0,132900.0,162200.0,145950.0
2022-01-05,146900.0,168750.0,133850.0,159750.0,213850.0,150000.0,139950.0,157300.0,162650.0,149900.0,214950.0,224900.0,165950.0,212950.0,147500.0,139750.0,175400.0,159000.0,151700.0,169950.0,144900.0,129750.0,153000.0,149500.0,122500.0,155100.0,171100.0,149900.0,141350.0,132900.0,162200.0,145950.0
2022-01-06,146900.0,168750.0,133850.0,159750.0,213850.0,150000.0,139950.0,157300.0,162650.0,149900.0,214950.0,224900.0,165950.0,212950.0,147500.0,139750.0,175400.0,159000.0,151700.0,169950.0,144900.0,129750.0,153000.0,149500.0,122500.0,155100.0,171100.0,149900.0,141350.0,132900.0,162200.0,145950.0
2022-01-07,146900.0,168750.0,133850.0,159750.0,213850.0,150000.0,139950.0,157300.0,162650.0,149900.0,214950.0,224900.0,165950.0,212950.0,147500.0,139750.0,175400.0,159000.0,151700.0,169950.0,144900.0,129750.0,153000.0,149500.0,122500.0,155100.0,171100.0,149900.0,141350.0,132900.0,162200.0,145950.0
2022-01-08,146900.0,168750.0,133850.0,159750.0,213850.0,150000.0,139950.0,157300.0,162650.0,149900.0,214950.0,224900.0,165950.0,212950.0,147500.0,139750.0,175400.0,159000.0,151700.0,169950.0,144900.0,129750.0,153000.0,149500.0,122500.0,155100.0,171100.0,149900.0,141350.0,132900.0,162200.0,145950.0
2022-01-09,146900.0,168750.0,133850.0,159750.0,213850.0,150000.0,139950.0,157300.0,162650.0,149900.0,214950.0,224900.0,165950.0,212950.0,147500.0,139750.0,175400.0,159000.0,151700.0,169950.0,144900.0,129750.0,153000.0,149500.0,122500.0,155100.0,171100.0,149900.0,141350.0,132900.0,162200.0,145950.0
2022-01-10,146900.0,168750.0,133850.0,159750.0,213850.0,150000.0,139950.0,157300.0,162650.0,149900.0,214950.0,224900.0,165950.0,212950.0,147500.0,139750.0,175400.0,159000.0,151700.0,169950.0,144900.0,129750.0,153000.0,149500.0,122500.0,155100.0,171100.0,149900.0,141350.0,132900.0,162200.0,145950.0
2022-01-11,146900.0,176250.0,137350.0,160250.0,213850.0,150000.0,139950.0,157300.0,162700.0,150150.0,214950.0,224900.0,165950.0,212950.0,147500.0,139750.0,175400.0,159000.0,151700.0,169950.0,144900.0,129750.0,153000.0,149500.0,122500.0,155100.0,171100.0,149900.0,141350.0,132900.0,159250.0,145950.0
2022-01-12,146900.0,176250.0,137350.0,160250.0,213850.0,150000.0,154950.0,157300.0,162700.0,150300.0,209900.0,224900.0,165950.0,215450.0,139000.0,139750.0,175400.0,159000.0,151700.0,169950.0,144900.0,129750.0,150500.0,149500.0,122500.0,155100.0,171600.0,149900.0,141350.0,147450.0,159250.0,145950.0
2022-01-13,146900.0,176250.0,137350.0,160250.0,213850.0,150000.0,154950.0,157300.0,162700.0,150300.0,209900.0,224900.0,165950.0,215450.0,139000.0,139750.0,175400.0,159000.0,151700.0,169950.0,144900.0,129750.0,150500.0,149500.0,122500.0,155100.0,171600.0,149900.0,141350.0,147450.0,159250.0,145950.0
2022-01-14,146900.0,176250.0,137350.0,160250.0,213850.0,150000.0,154950.0,157300.0,162700.0,150300.0,209900.0,224900.0,165950.0,215450.0,139000.0,139750.0,175400.0,159000.0,151700.0,169950.0,144900.0,129750.0,150500.0,149500.0,122500.0,155100.0,171600.0,149900.0,141350.0,147450.0,159250.0,145950.0
2022-01-15,146900.0,176250.0,137350.0,160250.0,213850.0,150000.0,154950.0,157300.0,162700.0,150300.0,209900.0,224900.0,165950.0,215450.0,139000.0,139750.0,175400.0,159000.0,151700.0,169950.0,144900.0,129750.0,150500.0,149500.0,122500.0,155100.0,171600.0,149900.0,141350.0,147450.0,159250.0,145950.0
2022-01-16,146900.0,176250.0,137350.0,160250.0,213850.0,150000.0,154950.0,157300.0,162700.0,150300.0,209900.0,224900.0,165950.0,215450.0,139000.0,139750.0,175400.0,159000.0,151700.0,169950.0,144900.0,129750.0,150500.0,149500.0,122500.0,155100.0,171600.0,149900.0,141350.0,147450.0,159250.0,145950.0
2022-01-17,146900.0,176250.0,137350.0,160250.0,213850.0,150000.0,154950.0,157300.0,162700.0,151550.0,209900.0,224900.0,165950.0,215450.0,139000.0,139750.0,175400.0,159000.0,151700.0,169950.0,144900.0,129750.0,150500.0,149500.0,122500.0,155100.0,171600.0,149900.0,141350.0,147450.0,159250.0,145950.0
2022-01-18,146900.0,173750.0,138600.0,165250.0,213850.0,150000.0,154950.0,157750.0,162700.0,151950.0,209900.0,224900.0,158250.0,215450.0,139000.0,139750.0,175400.0,159000.0,151700.0,169950.0,142400.0,129750.0,150500.0,149500.0,122500.0,155100.0,171600.0,149900.0,141350.0,147450.0,159250.0,145950.0
2022-01-19,146900.0,173750.0,138600.0,165250.0,213850.0,150000.0,154950.0,157750.0,162700.0,151700.0,209900.0,224900.0,158250.0,216700.0,139350.0,139750.0,175400.0,159000.0,151700.0,169950.0,142400.0,129750.0,150500.0,149500.0,122500.0,155100.0,171600.0,149900.0,141350.0,127900.0,159250.0,145950.0
2022-01-20,146900.0,173750.0,138600.0,165250.0,213850.0,150000.0,154950.0,157750.0,162700.0,151700.0,209900.0,224900.0,158250.0,174000.0,139350.0,139750.0,175400.0,159000.0,151700.0,169950.0,142400.0,129750.0,150500.0,149500.0,122500.0,155100.0,171600.0,149900.0,141350.0,127900.0,159250.0,145950.0
2022-01-21,146900.0,173750.0,138600.0,165250.0,213850.0,150000.0,154950.0,157750.0,162700.0,151700.0,209900.0,224900.0,158250.0,174000.0,139350.0,139750.0,175400.0,159000.0,151700.0,169950.0,142400.0,129750.0,150500.0,149500.0,122500.0,155100.0,171600.0,149900.0,141350.0,127900.0,159250.0,145950.0
2022-01-22,146900.0,173750.0,138600.0,165250.0,213850.0,150000.0,154950.0,157750.0,162700.0,151700.0,209900.0,224900.0,158250.0,174000.0,139350.0,139750.0,175400.0,159000.0,151700.0,169950.0,142400.0,129750.0,150500.0,149500.0,122500.0,155100.0,171600.0,149900.0,141350.0,127900.0,159250.0,145950.0
2022-01-23,146900.0,173750.0,138600.0,165250.0,213850.0,150000.0,154950.0,157750.0,162700.0,151700.0,209900.0,224900.0,158250.0,174000.0,139350.0,139750.0,175400.0,159000.0,151700.0,169950.0,142400.0,129750.0,150500.0,149500.0,122500.0,155100.0,171600.0,149900.0,141350.0,127900.0,159250.0,145950.0
2022-01-24,147400.0,173750.0,138600.0,165250.0,213850.0,150000.0,154950.0,157750.0,162700.0,151700.0,209900.0,224900.0,158250.0,174000.0,139350.0,139750.0,175400.0,159000.0,151700.0,169950.0,142400.0,129750.0,150500.0,149500.0,122500.0,155100.0,171600.0,149900.0,141350.0,127900.0,159250.0,145950.0
2022-01-25,147900.0,175450.0,136100.0,161450.0,213850.0,150000.0,154950.0,158500.0,162700.0,151700.0,209900.0,224900.0,158250.0,174000.0,139350.0,139750.0,175400.0,167900.0,151700.0,169950.0,142400.0,129750.0,150500.0,149500.0,122500.0,155100.0,171600.0,149900.0,141350.0,127900.0,159250.0,145950.0
2022-01-26,149250.0,175450.0,136100.0,161450.0,213850.0,150000.0,152450.0,158500.0,162700.0,151650.0,247400.0,224900.0,158250.0,172150.0,139350.0,139750.0,175400.0,167900.0,151700.0,169950.0,134900.0,129750.0,154750.0,149500.0,122500.0,155100.0,180100.0,149900.0,142100.0,132900.0,159250.0,145950.0
2022-01-27,149250.0,175450.0,136100.0,161450.0,213850.0,150000.0,152450.0,158500.0,162700.0,151650.0,247400.0,224900.0,158250.0,172150.0,139350.0,139750.0,175400.0,167900.0,151700.0,169950.0,134900.0,129750.0,154750.0,149500.0,122500.0,155100.0,180100.0,149900.0,142100.0,132900.0,159250.0,145950.0
2022-01-28,156000.0,175450.0,136100.0,161450.0,213850.0,150000.0,152450.0,158500.0,162700.0,151650.0,247400.0,224900.0,158250.0,172150.0,139350.0,139750.0,175400.0,167900.0,151700.0,169950.0,134900.0,129750.0,154750.0,149500.0,122500.0,155100.0,180100.0,149900.0,142100.0,132900.0,159250.0,145950.0
2022-01-29,156000.0,175450.0,136100.0,161450.0,213850.0,150000.0,152450.0,158500.0,162700.0,151650.0,247400.0,224900.0,158250.0,172150.0,139350.0,139750.0,175400.0,167900.0,151700.0,169950.0,134900.0,129750.0,154750.0,149500.0,122500.0,155100.0,180100.0,149900.0,142100.0,132900.0,159250.0,145950.0
2022-01-30,156000.0,175450.0,136100.0,161450.0,213850.0,150000.0,152450.0,158500.0,162700.0,151650.0,247400.0,224900.0,158250.0,172150.0,139350.0,139750.0,175400.0,167900.0,151700.0,169950.0,134900.0,129750.0,154750.0,149500.0,122500.0,155100.0,180100.0,149900.0,142100.0,132900.0,159250.0,145950.0
2022-01-31,156100.0,175450.0,136100.0,161450.0,213850.0,150000.0,152450.0,158500.0,162700.0,151650.0,247400.0,224900.0,158250.0,172150.0,139350.0,139750.0,175400.0,167900.0,151700.0,169950.0,134900.0,129750.0,154750.0,149500.0,122500.0,155100.0,180100.0,149900.0,142100.0,132900.0,159250.0,145950.0
2022-02-01,164150.0,175450.0,131350.0,166450.0,213850.0,150000.0,152450.0,158350.0,163250.0,152200.0,247400.0,224900.0,158250.0,172150.0,139350.0,139750.0,175400.0,167900.0,151700.0,169950.0,134900.0,129750.0,154750.0,149500.0,122500.0,155100.0,180100.0,149900.0,142100.0,132900.0,159250.0,145950.0
2022-02-02,164150.0,175450.0,131350.0,166450.0,213850.0,150000.0,152450.0,158350.0,163800.0,152350.0,209900.0,224900.0,158250.0,172150.0,139350.0,139750.0,175400.0,167900.0,151700.0,169950.0,134900.0,129750.0,153000.0,149500.0,122500.0,155100.0,180100.0,149900.0,142100.0,132900.0,159250.0,145950.0
2022-02-03,167000.0,175450.0,131350.0,166450.0,213850.0,150000.0,152450.0,158350.0,163800.0,152350.0,209900.0,224900.0,158250.0,172150.0,139350.0,139750.0,175400.0,167900.0,151700.0,169950.0,134900.0,129750.0,153000.0,149500.0,122500.0,155100.0,180100.0,149900.0,142100.0,132900.0,159250.0,145950.0
2022-02-04,164150.0,175450.0,131350.0,166450.0,213850.0,150000.0,152450.0,158350.0,163800.0,152350.0,209900.0,224900.0,158250.0,172150.0,139350.0,139750.0,175400.0,167900.0,151700.0,169950.0,134900.0,129750.0,153000.0,149500.0,122500.0,155100.0,180100.0,149900.0,142100.0,132900.0,159250.0,145950.0
2022-02-05,164150.0,175450.0,131350.0,166450.0,213850.0,150000.0,152450.0,158350.0,163800.0,152350.0,209900.0,224900.0,158250.0,172150.0,139350.0,139750.0,175400.0,167900.0,151700.0,169950.0,134900.0,129750.0,153000.0,149500.0,122500.0,155100.0,180100.0,149900.0,142100.0,132900.0,159250.0,145950.0
2022-02-06,164150.0,175450.0,131350.0,166450.0,213850.0,150000.0,152450.0,158350.0,163800.0,152350.0,209900.0,224900.0,158250.0,172150.0,139350.0,139750.0,175400.0,167900.0,151700.0,169950.0,134900.0,129750.0,153000.0,149500.0,122500.0,155100.0,180100.0,149900.0,142100.0,132900.0,159250.0,145950.0
2022-02-07,164150.0,175450.0,131350.0,166450.0,213850.0,150000.0,152450.0,158350.0,163800.0,152350.0,209900.0,224900.0,158250.0,172150.0,139350.0,139750.0,175400.0,167900.0,151700.0,169950.0,134900.0,129750.0,153000.0,149500.0,122500.0,155100.0,180100.0,149900.0,142100.0,132900.0,159250.0,145950.0
2022-02-08,164150.0,175450.0,129350.0,166450.0,214600.0,150000.0,152450.0,158450.0,163800.0,152600.0,209900.0,224900.0,158250.0,172150.0,139350.0,145500.0,175400.0,167900.0,151700.0,169950.0,134900.0,129750.0,153000.0,149500.0,122500.0,155100.0,180100.0,149900.0,142100.0,132900.0,159250.0,145950.0
2022-02-09,162850.0,175450.0,129350.0,166450.0,214600.0,150000.0,152450.0,158450.0,163800.0,153100.0,259500.0,224900.0,158250.0,164700.0,139350.0,145500.0,175400.0,167900.0,151700.0,169950.0,134900.0,129750.0,165000.0,149500.0,122500.0,155100.0,186850.0,149900.0,142100.0,151900.0,159250.0,145950.0
2022-02-10,162850.0,175450.0,129350.0,166450.0,214600.0,150000.0,152450.0,158450.0,163800.0,153100.0,259500.0,224900.0,158250.0,164700.0,139350.0,145500.0,175400.0,167900.0,151700.0,169950.0,134900.0,129750.0,165000.0,149500.0,122500.0,155100.0,186850.0,149900.0,142100.0,151900.0,159250.0,145950.0
2022-02-11,163500.0,175450.0,129350.0,166450.0,214600.0,150000.0,152450.0,158450.0,163800.0,153100.0,259500.0,224900.0,158250.0,164700.0,139350.0,145500.0,175400.0,167900.0,151700.0,169950.0,134900.0,129750.0,165000.0,149500.0,122500.0,155100.0,186850.0,149900.0,142100.0,151900.0,159250.0,145950.0
2022-02-12,163500.0,175450.0,129350.0,166450.0,214600.0,150000.0,152450.0,158450.0,163800.0,153100.0,259500.0,224900.0,158250.0,164700.0,139350.0,145500.0,175400.0,167900.0,151700.0,169950.0,134900.0,129750.0,165000.0,149500.0,122500.0,155100.0,186850.0,149900.0,142100.0,151900.0,159250.0,145950.0
2022-02-13,163500.0,175450.0,129350.0,166450.0,214600.0,150000.0,152450.0,158450.0,163800.0,153100.0,259500.0,224900.0,158250.0,164700.0,139350.0,145500.0,175400.0,167900.0,151700.0,169950.0,134900.0,129750.0,165000.0,149500.0,122500.0,155100.0,186850.0,149900.0,142100.0,151900.0,159250.0,145950.0
2022-02-14,163500.0,175450.0,129350.0,166450.0,214600.0,150000.0,152450.0,158450.0,163800.0,153100.0,259500.0,224900.0,158250.0,164700.0,139350.0,145500.0,175400.0,167900.0,151700.0,169950.0,134900.0,129750.0,165000.0,149500.0,122500.0,155100.0,186850.0,149900.0,142100.0,151900.0,159250.0,145950.0
2022-02-15,163500.0,175450.0,140600.0,166450.0,215600.0,150000.0,152450.0,161150.0,163800.0,153100.0,259500.0,224900.0,158250.0,164700.0,139350.0,139750.0,175400.0,167900.0,151700.0,169950.0,183900.0,129750.0,165000.0,149500.0,122500.0,155100.0,186850.0,149900.0,142100.0,151900.0,159250.0,145950.0
2022-02-16,163500.0,175450.0,140600.0,166450.0,215600.0,150000.0,152450.0,161150.0,163800.0,151950.0,218900.0,224900.0,158250.0,168450.0,139350.0,139750.0,175400.0,167900.0,164700.0,169950.0,183900.0,129750.0,158150.0,149500.0,122500.0,155100.0,186850.0,149900.0,142100.0,151900.0,159250.0,145950.0
2022-02-17,163500.0,175450.0,140600.0,166450.0,215600.0,150000.0,152450.0,161150.0,163800.0,151950.0,218900.0,224900.0,158250.0,168450.0,139350.0,139750.0,175400.0,167900.0,164700.0,169950.0,183900.0,129750.0,158150.0,149500.0,122500.0,155100.0,186850.0,149900.0,142100.0,151900.0,159250.0,145950.0
2022-02-18,163500.0,175450.0,140600.0,166450.0,215600.0,150000.0,152450.0,161150.0,163800.0,151950.0,218900.0,224900.0,158250.0,168450.0,139350.0,139750.0,175400.0,167900.0,164700.0,169950.0,183900.0,129750.0,158150.0,149500.0,122500.0,155100.0,186850.0,149900.0,142100.0,151900.0,159250.0,145950.0
2022-02-19,163500.0,175450.0,140600.0,166450.0,215600.0,150000.0,152450.0,161150.0,163800.0,151950.0,218900.0,224900.0,158250.0,168450.0,139350.0,139750.0,175400.0,167900.0,164700.0,169950.0,183900.0,129750.0,158150.0,149500.0,122500.0,155100.0,186850.0,149900.0,142100.0,151900.0,159250.0,145950.0
2022-02-20,163500.0,175450.0,140600.0,166450.0,215600.0,150000.0,152450.0,161150.0,163800.0,151950.0,218900.0,224900.0,158250.0,168450.0,139350.0,139750.0,175400.0,167900.0,164700.0,169950.0,183900.0,129750.0,158150.0,149500.0,122500.0,155100.0,186850.0,149900.0,142100.0,151900.0,159250.0,145950.0
2022-02-21,163500.0,175450.0,140600.0,166450.0,215600.0,150000.0,152450.0,161150.0,163800.0,151950.0,218900.0,224900.0,158250.0,168450.0,139350.0,139750.0,175400.0,167900.0,164700.0,169950.0,183900.0,129750.0,158150.0,149500.0,122500.0,155100.0,186850.0,149900.0,142100.0,151900.0,159250.0,145950.0
2022-02-22,162850.0,172950.0,140350.0,166700.0,215600.0,150000.0,152450.0,161200.0,164700.0,151900.0,218900.0,224900.0,158250.0,168450.0,139350.0,139750.0,175400.0,158400.0,164700.0,169950.0,183900.0,129750.0,158150.0,149500.0,127500.0,155100.0,186850.0,149900.0,142100.0,151900.0,159250.0,145950.0
2022-02-23,162850.0,172950.0,140350.0,166700.0,215600.0,150000.0,152450.0,161200.0,165600.0,152200.0,218900.0,224900.0,158250.0,168950.0,139350.0,139750.0,175400.0,158400.0,164700.0,169950.0,183900.0,129750.0,158150.0,149500.0,127500.0,155100.0,187100.0,149900.0,142100.0,152400.0,162000.0,145950.0
2022-02-24,162850.0,172950.0,140350.0,166700.0,215600.0,150000.0,152450.0,161200.0,165600.0,152200.0,218900.0,224900.0,158250.0,168950.0,139350.0,139750.0,175400.0,158400.0,164700.0,169950.0,183900.0,129750.0,158150.0,149500.0,127500.0,155100.0,187100.0,149900.0,142100.0,152400.0,162000.0,145950.0
2022-02-25,153800.0,172950.0,140350.0,166700.0,215600.0,150000.0,152450.0,161200.0,165600.0,152200.0,218900.0,224900.0,158250.0,168950.0,139350.0,139750.0,175400.0,158400.0,164700.0,169950.0,183900.0,129750.0,158150.0,149500.0,127500.0,155100.0,187100.0,149900.0,142100.0,152400.0,162000.0,145950.0
2022-02-26,153800.0,172950.0,140350.0,166700.0,215600.0,150000.0,152450.0,161200.0,165600.0,152200.0,218900.0,224900.0,158250.0,168950.0,139350.0,139750.0,175400.0,158400.0,164700.0,169950.0,183900.0,129750.0,158150.0,149500.0,127500.0,155100.0,187100.0,149900.0,142100.0,152400.0,162000.0,145950.0
2022-02-27,153800.0,172950.0,140350.0,166700.0,215600.0,150000.0,152450.0,161200.0,165600.0,152200.0,218900.0,224900.0,158250.0,168950.0,139350.0,139750.0,175400.0,158400.0,164700.0,169950.0,183900.0,129750.0,158150.0,149500.0,127500.0,155100.0,187100.0,149900.0,142100.0,152400.0,162000.0,145950.0
2022-02-28,153800.0,172950.0,140350.0,166700.0,215600.0,150000.0,152450.0,161200.0,165600.0,152200.0,218900.0,224900.0,158250.0,168950.0,139350.0,139750.0,175400.0,158400.0,164700.0,169950.0,183900.0,129750.0,158150.0,149500.0,127500.0,155100.0,187100.0,149900.0,142100.0,152400.0,162000.0,145950.0
2022-03-01,164100.0,168800.0,140350.0,166700.0,216300.0,150000.0,152450.0,161800.0,166000.0,152250.0,218900.0,224900.0,158250.0,168950.0,139350.0,139750.0,175650.0,158400.0,164700.0,169950.0,183900.0,129750.0,158150.0,149500.0,127500.0,155100.0,187100.0,149900.0,142100.0,152400.0,159250.0,155000.0
2022-03-02,164100.0,168800.0,144020.62122492434,166700.0,216300.0,150000.0,152450.0,161850.0,167500.0,154150.0,201400.0,224900.0,158250.0,168950.0,139350.0,139750.0,175650.0,158400.0,164700.0,169950.0,183900.0,129750.0,158150.0,149500.0,127500.0,155100.0,190650.0,149900.0,142100.0,159400.0,159250.0,155000.0
2022-03-03,164100.0,168800.0,144552.48638604392,166700.0,216300.0,150000.0,152450.0,161850.0,167500.0,154150.0,201400.0,224900.0,158250.0,168950.0,139350.0,139750.0,175650.0,158400.0,164700.0,169950.0,183900.0,129750.0,158150.0,149500.0,127500.0,155100.0,190650.0,149900.0,142100.0,159400.0,159250.0,155000.0
2022-03-04,165400.0,168800.0,146243.49871316,166700.0,216300.0,150000.0,152450.0,161850.0,167500.0,154150.0,201400.0,224900.0,158250.0,168950.0,139350.0,139750.0,175650.0,158400.0,164700.0,169950.0,183900.0,129750.0,158150.0,149500.0,127500.0,155100.0,190650.0,149900.0,142100.0,159400.0,159250.0,155000.0
2022-03-05,165400.0,168800.0,146638.35817290962,166700.0,216300.0,150000.0,152450.0,161850.0,167500.0,154150.0,201400.0,224900.0,158250.0,168950.0,139350.0,139750.0,175650.0,158400.0,164700.0,169950.0,183900.0,129750.0,158150.0,149500.0,127500.0,155100.0,190650.0,149900.0,142100.0,159400.0,159250.0,155000.0
2022-03-06,165400.0,168800.0,148590.17578905693,166700.0,216300.0,150000.0,152450.0,161850.0,167500.0,154150.0,201400.0,224900.0,158250.0,168950.0,139350.0,139750.0,175650.0,158400.0,164700.0,169950.0,183900.0,129750.0,158150.0,149500.0,127500.0,155100.0,190650.0,149900.0,142100.0,159400.0,159250.0,155000.0
2022-03-07,172250.0,168800.0,148948.96304530767,166700.0,216300.0,150000.0,152450.0,161850.0,167500.0,154150.0,201400.0,224900.0,158250.0,168950.0,139350.0,139750.0,175650.0,158400.0,164700.0,169950.0,183900.0,129750.0,158150.0,149500.0,127500.0,155100.0,190650.0,149900.0,142100.0,159400.0,159250.0,155000.0
2022-03-08,172250.0,170650.0,152850.0,166700.0,216300.0,150000.0,152450.0,162050.0,167300.0,154150.0,201400.0,224900.0,158250.0,168950.0,139350.0,139750.0,175650.0,158400.0,164700.0,169950.0,170900.0,129750.0,158150.0,149500.0,127500.0,155100.0,190650.0,149900.0,142100.0,159400.0,159250.0,155000.0
2022-03-09,172250.0,170650.0,152850.0,166700.0,215350.0,150000.0,169500.0,162050.0,166900.0,154150.0,201400.0,224900.0,158250.0,161450.0,139350.0,139750.0,175650.0,158400.0,164700.0,169950.0,156900.0,129750.0,158150.0,149500.0,127500.0,155100.0,187350.0,149900.0,142100.0,152400.0,159250.0,155000.0
2022-03-10,172250.0,170650.0,152850.0,166700.0,215350.0,150000.0,169500.0,162050.0,166900.0,154150.0,201400.0,224900.0,158250.0,161450.0,139350.0,139750.0,175650.0,158400.0,164700.0,169950.0,156900.0,129750.0,158150.0,149500.0,127500.0,155100.0,187350.0,149900.0,142100.0,152400.0,159250.0,155000.0
2022-03-11,172250.0,170650.0,152850.0,166700.0,215350.0,150000.0,169500.0,162050.0,166900.0,154150.0,201400.0,224900.0,158250.0,161450.0,139350.0,139750.0,175650.0,158400.0,164700.0,169950.0,156900.0,129750.0,158150.0,149500.0,127500.0,155100.0,187350.0,149900.0,142100.0,152400.0,159250.0,155000.0
2022-03-12,172250.0,170650.0,152850.0,166700.0,215350.0,150000.0,169500.0,162050.0,166900.0,154150.0,201400.0,224900.0,158250.0,161450.0,139350.0,139750.0,175650.0,158400.0,164700.0,169950.0,156900.0,129750.0,158150.0,149500.0,127500.0,155100.0,187350.0,149900.0,142100.0,152400.0,159250.0,155000.0
2022-03-13,172250.0,170650.0,152850.0,166700.0,215350.0,150000.0,169500.0,162050.0,166900.0,154150.0,201400.0,224900.0,158250.0,161450.0,139350.0,139750.0,175650.0,158400.0,164700.0,169950.0,156900.0,129750.0,158150.0,149500.0,127500.0,155100.0,187350.0,149900.0,142100.0,152400.0,159250.0,155000.0
2022-03-14,172250.0,170650.0,152850.0,166700.0,215350.0,150000.0,169500.0,162050.0,166900.0,154150.0,201400.0,224900.0,158250.0,161450.0,139350.0,139750.0,175650.0,158400.0,164700.0,169950.0,156900.0,129750.0,158150.0,149500.0,127500.0,155100.0,187350.0,149900.0,142100.0,152400.0,159250.0,155000.0
2022-03-15,172250.0,170350.0,152600.0,169200.0,216300.0,150000.0,169500.0,162400.0,168700.0,155300.0,201400.0,224900.0,152700.0,161450.0,139350.0,145500.0,175650.0,168900.0,164700.0,169950.0,156900.0,140750.0,158150.0,149500.0,130000.0,155100.0,187350.0,149900.0,142100.0,152400.0,159250.0,155000.0
2022-03-16,172250.0,170350.0,152600.0,169200.0,216300.0,150000.0,169500.0,162400.0,169100.0,155550.0,201900.0,224900.0,152700.0,168950.0,139350.0,145500.0,175650.0,168900.0,164700.0,169950.0,156900.0,140750.0,158150.0,149500.0,130000.0,155100.0,187350.0,149900.0,142100.0,152400.0,159250.0,155000.0
2022-03-17,172250.0,170350.0,152600.0,169200.0,216300.0,150000.0,169500.0,162400.0,169100.0,155550.0,201900.0,224900.0,152700.0,168950.0,139350.0,145500.0,175650.0,168900.0,164700.0,169950.0,156900.0,140750.0,158150.0,149500.0,130000.0,155100.0,187350.0,149900.0,142100.0,152400.0,159250.0,155000.0
2022-03-18,172250.0,170350.0,152600.0,169200.0,216300.0,150000.0,169500.0,162400.0,169100.0,155550.0,201900.0,224900.0,152700.0,168950.0,139350.0,145500.0,175650.0,168900.0,164700.0,169950.0,156900.0,140750.0,158150.0,149500.0,130000.0,155100.0,187350.0,149900.0,142100.0,152400.0,159250.0,155000.0
2022-03-19,172250.0,170350.0,152600.0,169200.0,216300.0,150000.0,169500.0,162400.0,169100.0,155550.0,201900.0,224900.0,152700.0,168950.0,139350.0,145500.0,175650.0,168900.0,164700.0,169950.0,156900.0,140750.0,158150.0,149500.0,130000.0,155100.0,187350.0,149900.0,142100.0,152400.0,159250.0,155000.0
2022-03-20,172250.0,170350.0,152600.0,169200.0,216300.0,150000.0,169500.0,162400.0,169100.0,155550.0,201900.0,224900.0,152700.0,168950.0,139350.0,145500.0,175650.0,168900.0,164700.0,169950.0,156900.0,140750.0,158150.0,149500.0,130000.0,155100.0,187350.0,149900.0,142100.0,152400.0,159250.0,155000.0
2022-03-21,172250.0,170350.0,152600.0,169200.0,216300.0,150000.0,169500.0,162400.0,169100.0,155550.0,201900.0,224900.0,152700.0,168950.0,139350.0,145500.0,175650.0,168900.0,164700.0,169950.0,156900.0,140750.0,158150.0,149500.0,130000.0,155100.0,187350.0,149900.0,142100.0,152400.0,159250.0,155000.0
2022-03-22,166300.0,170350.0,153350.0,169200.0,216300.0,150000.0,169500.0,162400.0,169950.0,155900.0,201900.0,224900.0,152700.0,168950.0,139350.0,142000.0,175650.0,168900.0,164700.0,169950.0,156900.0,140750.0,158150.0,149500.0,132500.0,155100.0,187350.0,149900.0,142100.0,152400.0,159250.0,155000.0
2022-03-23,166300.0,170350.0,153350.0,169200.0,216300.0,150000.0,169500.0,162400.0,169950.0,155950.0,211400.0,224900.0,152700.0,168950.0,139350.0,142000.0,175650.0,168900.0,164700.0,169950.0,156900.0,140750.0,158150.0,149500.0,132500.0,155100.0,187350.0,149900.0,142100.0,152400.0,159250.0,155000.0
